-0.7808482824078337,0.24722089101905953,0.10240224596205531,0.02433699220390117,0.14385513890232093,-0.15876574403588517
-0.7687506795825705,0.24407459900395073,0.10083875635691347,0.03397592852095595,0.2960717626873138,-0.05856894235422931
-0.7587430608385718,0.24090175952271842,0.09954495994603027,0.03468020479109068,0.29310336775145346,-0.04867798753755839
-0.747565339697374,0.23781469039430314,0.0981039189979799,0.03504964055625305,0.28832812412183234,-0.041715601707269415
-0.7360521302718198,0.23478361777671802,0.09662368351555876,0.0352241104440259,0.283434391828964,-0.03634314847764275
-0.724297750193759,0.23180444541960737,0.09511737973359115,0.0352561750294811,0.27841021008681793,-0.03216785364298343
-0.7124394276532559,0.22887174098640392,0.09360280094008544,0.03518421021599227,0.27334384217504026,-0.028881742442268876
-0.7005577826683218,0.22598209114706816,0.09209029297185177,0.03503495975526405,0.26827551925915927,-0.026272386403151132
-0.6887115509058872,0.22313289479506762,0.09058721728784429,0.03482781359170548,0.2632350213735823,-0.024184130303480225
-0.676942051191022,0.2203221892040338,0.08909861940447146,0.03457702617955451,0.2582419281261688,-0.02250180826102849
-0.6652790419136244,0.21754843803596025,0.08762801553847781,0.034293239509721005,0.25330972499128757,-0.021138713727086547
-0.6537439718712541,0.21481041142786778,0.08617783621660194,0.03398449212537849,0.2484476126886324,-0.020028782683562188
-0.6423522897893201,0.21210710113799142,0.08474973778070653,0.03365691737458079,0.24366182830305058,-0.019121142334861826
-0.6311150239436475,0.20943766239682243,0.08334481462448198,0.0333152348934011,0.23895649708557307,-0.018376268783917182
-0.6200399075380864,0.20680137255273878,0.08196374926977275,0.032963103293153245,0.2343342216982274,-0.017763217220942706
-0.6091321914725878,0.20419760127637243,0.08060691991576514,0.03260337704834862,0.22979649322602247,-0.01725759465365785
-0.5983952417055424,0.20162578874553144,0.07927447876963424,0.03223829605222979,0.22534398443900355,-0.01684005526126653
-0.5878309840926145,0.1990854294795985,0.07796640978907413,0.03186962703228307,0.22097676215040485,-0.016495170596817176
