0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,4.7463631421989895e-06,0.0,0.49999946603414647,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.8974185237894595e-05,0.0,0.49999786540416075,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,4.266656529073477e-05,0.0,0.49999520001140474,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,7.580660230436749e-05,0.0,0.4999914717572408,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.00011837739528244069,0.0,0.49998668254303075,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0001703620432286023,0.0,0.4999808342701368,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0002317436451465003,0.0,0.49997392883992103,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.00030250530003978274,0.0,0.4999659681537455,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.00038263010691209735,0.0,0.4999569541129724,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0004721011647670924,0.0,0.4999468886189637,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0005709015726084157,0.0,0.49993577357308155,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0006790144294397148,0.0,0.499923610876688,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0007964228342646386,0.0,0.4999104024311452,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0009231098860868338,0.0,0.4998961501378152,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0010590586839099496,0.0,0.49988085589806014,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0012042523267376333,0.0,0.499864521613242,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.001358673913573533,0.0,0.49984714918472295,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0015223065434212962,0.0,0.4998287405138651,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0016951333152845718,0.0,0.49980929750203046,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.001877137328167007,0.0,0.4997888220505812,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.00206830168107225,0.0,0.4997673160608794,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0022686094730039494,0.0,0.499744781434287,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0024780438029657517,0.0,0.49972122007216635,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.002696587769961305,0.0,0.4996966338758793,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0029242244729942597,0.0,0.49967102474678815,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0031609370110682604,0.0,0.4996443945862548,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.003406708483186957,0.0,0.49961674529564143,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0036615219883539963,0.0,0.4995880787763102,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.003925360625573029,0.0,0.499558396929623,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0041982074938476995,0.0,0.4995277016569421,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.004480045692181659,0.0,0.4994959948596296,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.004770858319578552,0.0,0.4994632784390474,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.005070628475042028,0.0,0.4994295542965577,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.005379339257575737,0.0,0.4993948243335227,1.0,0
